id,repo_id,label,url,if_mulit_commit,message,new_message1,authorEmail,commitDate
8430,4,0,https://github.com/square/okhttp/commit/a39032cb0af0de4cbc1c18397c64f67074981538, ,Make ConnectionPoolTest less flaky <enter>  <enter> I was seeing flaky results in the debugger because pooled <enter> connections were being evicted as the test ran.,Make  <file_name>  less flaky  <enter> I was seeing flaky results in the debugger because pooled connections were being evicted as the test ran. ,developerr2,2013-06-23T23:50:08Z
8481,4,3,https://github.com/square/okhttp/commit/954e8f5453a23d52f6a2a09aac469ca73460e0f5, ,Dependency-free examples for the OkHttp front page. <enter>  <enter> I'm going to include code snippets from these.,Dependency-free examples for the <iden> front page.  <enter> I'm going to include code snippets from these. ,developerr2,2013-05-04T21:41:03Z
8487,4,2,https://github.com/square/okhttp/commit/63c5a42ecdc53d51cc6d617d4fcc05cb2e7a9dba, ,"Don't explode if we can't find an interface for a local address. <enter>  <enter> We'll likely explode later when attempting to use the socket. <enter> But that will fail with an IOException, unlike this which was <enter> failing with a NullPointerException.","Don't explode if we can't find an interface for a local address.  <enter> We'll likely explode later when attempting to use the socket. But that will fail with an IOException, unlike this which was failing with a NullPointerException. ",developerr2,2013-04-29T21:20:54Z
8493,4,3,https://github.com/square/okhttp/commit/6ed0f2c2cbf5872684bcc50a883fb6d5d0ac207f, ,Update to the latest DiskLruCache. <enter>  <enter> Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062,Update to the latest  <method_name> <enter> Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062 ,developerr2,2013-04-15T21:39:52Z
8501,4,0,https://github.com/square/okhttp/commit/4e3da9d43076937819a397fadddcd6514c9f6f2d, ,"FaultRecoveringOutputStream. <enter>  <enter> This is the first step in a change that'll permit the underlying <enter> socket stream to change out-from-under-you while you're uploading <enter> POST data to a server. <enter>  <enter> It'll recover from failures writing the request body that occur <enter> within the first N bytes, where N will be determined by the number <enter> of bytes that can be written without positive confirmation. <enter>  <enter> See https://github.com/square/okhttp/issues/137"," <method_name> <enter> This is the first step in a change that'll permit the underlying socket stream to change out-from-under-you while you're uploading POST data to a server. <enter> It'll recover from failures writing the request body that occur within the first <iden> bytes, where <iden> will be determined by the number of bytes that can be written without positive confirmation. <enter> See  <link> ",developerr2,2013-04-08T18:51:32Z
8527,4,3,https://github.com/square/okhttp/commit/2d45a13249943cafa73460b35c3c366e5742eb6f, ,Mechanically change OkHttp to Square's Java style.,Mechanically change <iden> to Square's <iden> style. ,developerr2,2013-01-31T22:36:19Z
8535,4,0,https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528, ,Be more careful around IOExceptions. <enter>  <enter> This adds a first test where a frame is truncated. That has some <enter> unpleasant consequences for the other tests because it means the <enter> MockSpdyPeer is more aggressive about closing the socket when all <enter> frames have been sent. <enter>  <enter> It also reduces the use of exceptions for flow control when handling <enter> bogus incoming frames. This is a bit worse and a bit better; my <enter> goal is to make it easier to differentiate between protocol-level <enter> problems (bogus frames) from transport-level problems (closed sockets <enter> and EOF streams).,Be more careful around IOExceptions.  <enter> This adds a first test where a frame is truncated. That has some unpleasant consequences for the other tests because it means the  <file_name>  is more aggressive about closing the socket when all frames have been sent. <enter> It also reduces the use of exceptions for flow control when handling bogus incoming frames. This is a bit worse and a bit better; my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams). ,developerr2,2013-01-19T16:37:24Z
8555,4,3,https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4, ,"Restore tests for response caching + TLS. <enter>  <enter> One of the test cases bitrotted to failure as a consequence <enter> of the HTTP route selector change. I stopped assigning the <enter> socket, which it needed to cache the TLS metadata. This is <enter> fixed.","Restore tests for response caching + <iden>.  <enter> One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed. ",developerr2,2012-12-22T18:34:22Z
8562,4,0,https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d, ,"Move out of the libcore package. <enter>  <enter> To promote the code into AOSP, we'll keep this package as-is <enter> and do the jarjar in Android instead.","Move out of the  <file_name>  package.  <enter> To promote the code into AOSP, we'll keep this package as-is and do the jarjar in <iden> instead. ",developerr2,2012-12-15T21:53:26Z
8571,4,0,https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0, ,Make HttpConnection.connect return full working connections. <enter>  <enter> Previously the returned connections required the caller to <enter> do extra work: setting up tunnels (which could require auth) <enter> and performing an SSL handshake. With this change we make a <enter> complete working connection in HttpConnection.connect(). <enter>  <enter> This will make it easier to fix fallback when a single domain <enter> has multiple IP addresses and some of those addresses are not <enter> reachable. <enter>  <enter> This will also make it easier to do SPDY through HTTP proxies.,Make  <method_name>  return full working connections.  <enter> Previously the returned connections required the caller to do extra work: setting up tunnels (which could require auth) and performing an <iden> handshake. With this change we make a complete working connection in  <method_name>  <enter> This will make it easier to fix fallback when a single domain has multiple <iden> addresses and some of those addresses are not reachable. <enter> This will also make it easier to do SPDY through <iden> proxies. ,developerr2,2012-11-06T04:25:52Z
8573,4,2,https://github.com/square/okhttp/commit/cbb33cbd05947c7680fe3519678323641a56fa8c, ,"Fix a severe bug where multiple TLS tunnels were attempted. <enter>  <enter> The previous code would attempt a TLS tunnel on reused <enter> HTTPS connections, even after the tunnel had been established. <enter> This is a severe protocol error!","Fix a severe bug where multiple <iden> tunnels were attempted.  <enter> The previous code would attempt a <iden> tunnel on reused HTTPS connections, even after the tunnel had been established. This is a severe protocol error! ",developerr2,2012-10-25T02:15:51Z
8583,4,0,https://github.com/square/okhttp/commit/68ebb704fb73ad1545ae82287f8b2a5f68d8e69d, ,Address some todos around stream failures and peer errors.,Address some todos around stream failures and peer errors. ,developerr2,2012-09-25T21:32:28Z
8585,4,2,https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815, ,We don't need no stinkin braces.,We don't need no stinkin braces. ,developerr2,2012-09-25T16:00:39Z
8591,4,3,https://github.com/square/okhttp/commit/7a7ad1cdb22ed381c468ee38d757da03b4b1877a, ,Handle incoming SETTINGS frames in SPDY.,Handle incoming <iden> frames in <iden>. ,developerr2,2012-09-21T21:28:07Z
8592,4,2,https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076, ,Fix TLS requiresTunnel which was being computed incorrectly. <enter>  <enter> We were only returning 'true' once we were already in a tunnel. <enter> This was bogus. In theory a TLS tunnel sending extra data could <enter> be corrupted due to this bug. <enter>  <enter> Also migrate one of the TLS tunnel tests to use SslContextBuilder <enter> instead of TestSSLContext.,Fix <iden> which was being computed incorrectly.  <enter> We were only returning 'true' once we were already in a tunnel. This was bogus. In theory a <iden> tunnel sending extra data could be corrupted due to this bug. <enter> Also migrate one of the <iden> tunnel tests to use SslContextBuilder instead of <iden>. ,developerr2,2012-09-20T20:01:17Z
8597,4,0,https://github.com/square/okhttp/commit/15940665526348d815b26d509ce44c79926c612b, ,Merge: Fix HttpURLConnection CloseGuard warning due to lack of close on GZIPInputStream <enter>  <enter> Original AOSP/libcore commit by Brian Carlstrom: <enter> java.lang.Throwable: Explicit termination method 'end' not called <enter>   at dalvik.system.CloseGuard.open(CloseGuard.java:184) <enter>   at java.util.zip.Inflater.<init>(Inflater.java:82) <enter>   at java.util.zip.GZIPInputStream.<init>(GZIPInputStream.java:96) <enter>   at java.util.zip.GZIPInputStream.<init>(GZIPInputStream.java:81) <enter>   at libcore.net.http.HttpEngine.initContentStream(HttpEngine.java:523) <enter>   at libcore.net.http.HttpEngine.readResponse(HttpEngine.java:831) <enter>   at libcore.net.http.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:274) <enter>   at libcore.net.http.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:486) <enter>   at ... <enter>  <enter> Bug: 6602529 <enter> Change-Id: I9b49cbca561f8780d08844e566820087fdffc4d7,Merge: Fix <iden> warning due to lack of close on <iden> <enter> Original AOSP/libcore commit by Brian Carlstrom: java.lang.Throwable: Explicit termination method 'end' not called at dalvik.system.<iden>.open(<iden>.java:184) at java.util.zip.Inflater.<init>(Inflater.java:82) at java.util.zip.<iden>.<init>(<iden>.java:96) at java.util.zip.<iden>.<init>(<iden>.java:81) at  <file_name>  <file_name>  at  <file_name>  <file_name>  at  <method_name>  <method_name>  <file_name> :274) at  <method_name>  <method_name>  <file_name> :486) at ... <enter> Bug: 6602529 Change-Id: I9b49cbca561f8780d08844e566820087fdffc4d7 ,developerr2,2012-09-19T20:23:53Z
8615,4,0,https://github.com/square/okhttp/commit/0ea4c8fc132d2b452b2ea57e06fcab67ae317473, ,Give the in-progress code a SNAPSHOT version number.,Give the in-progress code a <iden> version number. ,developerr2,2012-07-23T14:16:56Z
4712,3,0,https://github.com/square/retrofit/commit/61a71e2b355994bcb09b858d4df9e31341fdc933, ,Update google-java-format to 1.8,Update google-java-format to <version> ,developerr1,2020-06-08T23:53:05Z
4937,3,0,https://github.com/square/retrofit/commit/60b938a2ab6f66619ab2f8fa0beeb2ec2d40b45d, ,Clarify that errors start at 0% probability.,Clarify that errors start at 0% probability. ,developerr1,2017-06-02T20:24:14Z
4948,3,3,https://github.com/square/retrofit/commit/637d1f076680798fce90eb6f8aaf024427269140, ,Update to RxJava 1.3 and a stable Completable.,Update to <iden> <version> and a stable <iden>. ,developerr1,2017-05-09T15:24:25Z
4949,3,0,https://github.com/square/retrofit/commit/6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4, ,"Use custom exception type when triggering mock failure. <enter>  <enter> Since we omit the stack trace, this more clearly indicates the source being from Retrofit's mock behavior.","Use custom exception type when triggering mock failure.  <enter> Since we omit the stack trace, this more clearly indicates the source being from <iden>'s mock behavior. ",developerr1,2017-05-12T00:26:03Z
4950,3,0,https://github.com/square/retrofit/commit/3c963a4a470194961e98952b2b51b8b29901d9e5, ,Add JSR 305 nullability annotations.,Add JSR 305 nullability annotations. ,developerr1,2017-05-08T13:36:26Z
4978,3,0,https://github.com/square/retrofit/commit/a9eb2696ef928e406442f7f43394c4cbaa6d0c8d, ,Update checkstyle to the latest version.,Update  <file_name>  to the latest version. ,developerr1,2016-12-05T05:26:53Z
4989,3,3,https://github.com/square/retrofit/commit/c165a4a7349a3913807ec3277d70e7c68fc991bd, ,Import RxJava 2 CallAdapter.Factory <enter>  <enter> From https://github.com/JakeWharton/retrofit2-rxjava2-adapter,Import <iden> 2 <iden>  <enter> From  <url> ,developerr1,2016-11-12T05:52:58Z
